busstop_id,lat,lng
3613,-3.823168,-38.521175
3614,-3.824779,-38.519729
3615,-3.82482,-38.518821
3616,-3.825517,-38.517802
3618,-3.826594,-38.517166
3619,-3.824734,-38.516432
3620,-3.81992,-38.510884
3621,-3.819176,-38.511395
3624,-3.822605,-38.509895
3625,-3.822528,-38.509946
3626,-3.820745,-38.509909
3627,-3.820658,-38.510036
3628,-3.822266,-38.503579
3629,-3.822692,-38.50902
3630,-3.823693,-38.50809
3631,-3.825472,-38.508061
3632,-3.825427,-38.507972
3633,-3.827084,-38.507874
3635,-3.826263,-38.504472
3636,-3.825254,-38.503832
3637,-3.823404,-38.503375
3638,-3.819418,-38.502839
3639,-3.819874,-38.502482
3640,-3.821507,-38.452294
3641,-3.821358,-38.452317
3642,-3.819964,-38.451494
3643,-3.819806,-38.4515
3644,-3.818151,-38.450546
3645,-3.818213,-38.450709
3646,-3.824464,-38.459117
3647,-3.82455,-38.459078
3648,-3.824342,-38.457534
3649,-3.824227,-38.457383
3650,-3.823735,-38.455269
3651,-3.823656,-38.455325
3652,-3.823136,-38.453725
3654,-3.765382,-38.58662
3655,-3.767246,-38.587588
3658,-3.767239,-38.589694
3659,-3.765684,-38.588852
3660,-3.766879,-38.585159
3661,-3.767396,-38.584483
3662,-3.768937,-38.586313
3663,-3.770246,-38.583879
3664,-3.770566,-38.582438
3665,-3.770945,-38.579451
3666,-3.769819,-38.579054
3667,-3.769944,-38.57985
3668,-3.769115,-38.581307
3671,-3.831253,-38.589777
3672,-3.828163,-38.532361
3673,-3.828413,-38.530869
3674,-3.829162,-38.529294
3675,-3.828882,-38.528822
3676,-3.829518,-38.526289
3677,-3.829272,-38.526248
3678,-3.835512,-38.524896
3679,-3.829066,-38.522698
3680,-3.828903,-38.523424
3681,-3.831674,-38.521974
3682,-3.830042,-38.521394
3683,-3.828081,-38.521169
3685,-3.831629,-38.523305
3686,-3.828279,-38.519426
3687,-3.82846,-38.518885
3688,-3.828138,-38.514703
3689,-3.835544,-38.521728
3690,-3.835317,-38.521563
3691,-3.8339,-38.521671
3692,-3.83329,-38.521485
3693,-3.832132,-38.521454
3694,-3.832167,-38.521609
3695,-3.832789,-38.523644
3696,-3.835189,-38.523621
3698,-3.835328,-38.518241
3703,-3.829274,-38.511688
3704,-3.829062,-38.511541
3705,-3.828531,-38.512829
3706,-3.830179,-38.507632
3707,-3.830124,-38.507223
3708,-3.828599,-38.507695
3709,-3.8298,-38.509129
3710,-3.829985,-38.509439
3711,-3.832697,-38.504428
3712,-3.828714,-38.504741
3713,-3.827698,-38.504494
3714,-3.83415,-38.503756
3716,-3.826723,-38.466173
3717,-3.82649,-38.465752
3718,-3.826852,-38.464356
3719,-3.826069,-38.464246
3720,-3.825895,-38.464065
3723,-3.825005,-38.46112
3724,-3.824854,-38.460887
3725,-3.827495,-38.463989
3726,-3.828446,-38.46474
3727,-3.829239,-38.465274
3728,-3.829555,-38.464309
3729,-3.829722,-38.463074
3730,-3.829739,-38.462976
3731,-3.830438,-38.462719
3732,-3.831688,-38.462072
3735,-3.838947,-38.576352
3738,-3.837095,-38.570695
3739,-3.838142,-38.569955
3740,-3.838385,-38.569971
3742,-3.839567,-38.569118
3744,-3.842008,-38.573243
3745,-3.842062,-38.572582
3746,-3.844213,-38.527965
3747,-3.843301,-38.526797
3748,-3.837368,-38.521626
3753,-3.844654,-38.52179
3754,-3.842836,-38.521531
3755,-3.842941,-38.521663
3756,-3.841626,-38.521672
3757,-3.841777,-38.521774
3758,-3.843039,-38.518857
3759,-3.841588,-38.520898
3760,-3.841662,-38.517719
3761,-3.840239,-38.512207
3762,-3.8399,-38.494177
3763,-3.839992,-38.494316
3764,-3.837497,-38.494109
3765,-3.837753,-38.494262
3766,-3.840794,-38.493026
3767,-3.840535,-38.492481
3768,-3.841423,-38.493191
3769,-3.842322,-38.494397
3770,-3.842565,-38.494269
3771,-3.845038,-38.494404
3772,-3.845054,-38.501805
3773,-3.839247,-38.490593
3774,-3.839262,-38.490788
3775,-3.838121,-38.488917
3776,-3.837994,-38.488861
3777,-3.838697,-38.487143
3778,-3.838733,-38.487012
3779,-3.837098,-38.483476
3780,-3.837949,-38.481805
3781,-3.838671,-38.481597
3782,-3.840369,-38.48246
3783,-3.840508,-38.482626
3784,-3.841743,-38.484012
3787,-3.843554,-38.482543
3788,-3.842212,-38.48639
3789,-3.844618,-38.472734
3790,-3.843501,-38.471807
3791,-3.842114,-38.471438
3793,-3.845554,-38.523946
3794,-3.84628,-38.522124
3796,-3.846584,-38.522113
3799,-3.846482,-38.520036
3800,-3.848172,-38.51844
3801,-3.849218,-38.517566
3802,-3.850108,-38.515991
3803,-3.848934,-38.512781
3804,-3.849495,-38.512833
3808,-3.84893,-38.503859
3809,-3.850269,-38.504467
3810,-3.849881,-38.509186
3811,-3.850202,-38.508619
3812,-3.850561,-38.513408
3813,-3.849499,-38.496326
3814,-3.847818,-38.494812
3815,-3.847945,-38.494693
3816,-3.845485,-38.49774
3817,-3.845611,-38.498209
3818,-3.845323,-38.494568
3821,-3.853208,-38.492479
3822,-3.84654,-38.492109
3823,-3.853327,-38.495877
3824,-3.852695,-38.497515
3825,-3.852087,-38.501025
3826,-3.851004,-38.501518
3827,-3.849814,-38.502291
3828,-3.847492,-38.487529
3832,-3.845316,-38.479952
3833,-3.847328,-38.475472
3834,-3.847219,-38.475297
3835,-3.846112,-38.474519
3836,-3.849529,-38.476398
3837,-3.849479,-38.475923
3838,-3.845781,-38.473239
3839,-3.846267,-38.472237
3840,-3.851325,-38.47552
3842,-3.859716,-38.504617
3844,-3.857619,-38.50125
3845,-3.856369,-38.501061
3846,-3.854996,-38.500373
3848,-3.855244,-38.49895
3849,-3.855688,-38.496459
3851,-3.856862,-38.495963
3854,-3.860498,-38.496648
3855,-3.860872,-38.494445
3856,-3.857668,-38.490315
3857,-3.857606,-38.489055
3858,-3.857509,-38.489349
3859,-3.857051,-38.486471
3860,-3.861337,-38.491515
3861,-3.867757,-38.510033
3862,-3.865084,-38.509283
3863,-3.865141,-38.508259
3866,-3.867891,-38.496752
3868,-3.869599,-38.492987
3869,-3.868874,-38.491752
3870,-3.866812,-38.491362
3871,-3.864349,-38.490925
3872,-3.729224,-38.560539
3874,-3.763266,-38.558115
3875,-3.768783,-38.556389
3876,-3.737079,-38.513715
3877,-3.740008,-38.506173
3878,-3.740153,-38.50385
3881,-3.742066,-38.507387
3882,-3.741386,-38.509537
3884,-3.743029,-38.504324
3885,-3.844876,-38.469002
3886,-3.847267,-38.470131
3887,-3.846316,-38.469373
3888,-3.880814,-38.505672
3889,-3.880899,-38.505631
3890,-3.88108,-38.504354
3891,-3.88101,-38.504277
3892,-3.881447,-38.508101
3893,-3.881199,-38.508147
3894,-3.880607,-38.50771
3895,-3.880545,-38.507628
3896,-3.749267,-38.510459
3897,-3.865524,-38.519613
3900,-3.880268,-38.529868
3902,-3.879186,-38.53068
3904,-3.878123,-38.529622
3906,-3.872617,-38.527748
3908,-3.873781,-38.528133
3910,-3.875299,-38.528684
3917,-3.892571,-38.513427
3918,-3.892465,-38.513309
3919,-3.891257,-38.512948
3920,-3.89132,-38.512887
3921,-3.887539,-38.509818
3922,-3.887657,-38.509802
3923,-3.888255,-38.509143
3924,-3.888615,-38.508859
3925,-3.888846,-38.510297
3926,-3.888769,-38.510316
3927,-3.889435,-38.511873
3928,-3.889473,-38.511998
3929,-3.882567,-38.508627
3930,-3.882931,-38.509363
3931,-3.882888,-38.509277
3932,-3.88416,-38.509671
3933,-3.885408,-38.50985
3941,-3.724743,-38.537222
3942,-3.720457,-38.566907
3943,-3.73637,-38.536415
3945,-3.740659,-38.483084
3946,-3.747469,-38.466949
3948,-3.799857,-38.562216
3950,-3.803765,-38.54078
3951,-3.715934,-38.603213
3952,-3.71775,-38.604536
3953,-3.716532,-38.604711
3955,-3.795222,-38.586964
3956,-3.792365,-38.5649
3961,-3.731573,-38.507711
3962,-3.743802,-38.53569
3963,-3.821935,-38.502994
3965,-3.708468,-38.470193
3966,-3.708416,-38.470312
3969,-3.739409,-38.523375
3970,-3.741244,-38.522987
3972,-3.717866,-38.538765
3973,-3.723629,-38.589279
3974,-3.732929,-38.592705
3977,-3.721249,-38.596634
3983,-3.784564,-38.527665
3985,-3.804446,-38.602007
3986,-3.814512,-38.592981
3987,-3.809301,-38.630338
3990,-3.811758,-38.62886
3991,-3.812106,-38.629288
3992,-3.813968,-38.627632
3997,-3.815686,-38.625444
3998,-3.817318,-38.623348
3999,-3.81788,-38.623021
4000,-3.813073,-38.46426
4001,-3.810551,-38.462454
4002,-3.810497,-38.462355
4003,-3.813539,-38.560347
4004,-3.810731,-38.516415
4005,-3.810962,-38.516674
4006,-3.827369,-38.623787
4007,-3.826858,-38.623946
4008,-3.824682,-38.627506
4009,-3.823345,-38.628529
4010,-3.821836,-38.62964
4012,-3.818944,-38.623911
4015,-3.82154,-38.622206
4017,-3.790922,-38.475898
4018,-3.755704,-38.535188
4019,-3.758422,-38.531628
4020,-3.75693,-38.530896
4021,-3.835767,-38.484824
4022,-3.831092,-38.485216
4025,-3.79388,-38.5342
4026,-3.775539,-38.552838
4030,-3.830346,-38.502015
4031,-3.758052,-38.469169
4034,-3.756014,-38.468458
4035,-3.754612,-38.601545
4037,-3.714568,-38.600583
4038,-3.714664,-38.600465
4040,-3.716501,-38.596314
4041,-3.711512,-38.596969
4042,-3.716288,-38.578436
4043,-3.726656,-38.598792
4046,-3.808204,-38.630159
4049,-3.807386,-38.59405
4052,-3.812749,-38.580613
4053,-3.814055,-38.580745
4054,-3.81527,-38.581201
4055,-3.815483,-38.582534
4056,-3.816747,-38.582835
4057,-3.816948,-38.581143
4058,-3.817266,-38.579444
4059,-3.817236,-38.577591
4060,-3.815472,-38.578698
4061,-3.814516,-38.578955
4064,-3.812345,-38.576722
4065,-3.812221,-38.57677
4068,-3.804848,-38.539462
4069,-3.745476,-38.56214
4070,-3.800331,-38.531534
4071,-3.803006,-38.529235
4072,-3.809229,-38.534345
4073,-3.809354,-38.534242
4074,-3.81027,-38.534695
4075,-3.811037,-38.527645
4077,-3.809495,-38.54154
4079,-3.80876,-38.543421
4080,-3.808681,-38.54397
4083,-3.808937,-38.545303
4085,-3.832861,-38.551821
4086,-3.833646,-38.550037
4092,-3.830332,-38.560194
4093,-3.830494,-38.56006
4094,-3.828598,-38.557203
4095,-3.826316,-38.474162
4096,-3.744679,-38.510001
4097,-3.818896,-38.591899
4098,-3.822651,-38.586358
4099,-3.823144,-38.584146
4100,-3.824785,-38.58281
4101,-3.826264,-38.580951
4103,-3.824063,-38.588114
4104,-3.825406,-38.588947
4106,-3.8284,-38.588197
4108,-3.83058,-38.585237
4109,-3.829599,-38.583879
4113,-3.833308,-38.586973
4114,-3.832751,-38.587735
4115,-3.831851,-38.588988
4116,-3.829914,-38.59163
4118,-3.828212,-38.591366
4119,-3.829619,-38.58946
4120,-3.830323,-38.588547
4121,-3.83189,-38.586447
4124,-3.729409,-38.489252
4125,-3.733734,-38.486909
4126,-3.729,-38.485042
4127,-3.729926,-38.483206
4128,-3.731295,-38.489808
4130,-3.713045,-38.600174
4135,-3.713357,-38.603535
4138,-3.718288,-38.604936
4139,-3.71838,-38.606844
4140,-3.718292,-38.607937
4141,-3.719395,-38.607782
4142,-3.720013,-38.606677
4143,-3.719086,-38.605722
4146,-3.794574,-38.500997
4148,-3.791484,-38.502659
4149,-3.796262,-38.497674
4151,-3.795448,-38.493998
4152,-3.768315,-38.58248
4153,-3.768289,-38.58283
4155,-3.765847,-38.587108
4156,-3.764821,-38.589026
4157,-3.764725,-38.589489
4158,-3.770737,-38.578019
4159,-3.770982,-38.577843
4160,-3.772811,-38.574151
4161,-3.772977,-38.574132
4162,-3.767452,-38.57779
4163,-3.767671,-38.57775
4164,-3.815922,-38.531559
4165,-3.825001,-38.53849
4173,-3.816929,-38.523486
4174,-3.816741,-38.52336
4175,-3.811547,-38.513415
4176,-3.8218,-38.534731
4177,-3.822099,-38.532646
4178,-3.819444,-38.530752
4179,-3.817349,-38.53016
4180,-3.817524,-38.530136
4181,-3.816961,-38.528344
4182,-3.818181,-38.524897
4183,-3.773378,-38.492366
4184,-3.773405,-38.492555
4185,-3.775196,-38.486506
4186,-3.773789,-38.484716
4188,-3.773132,-38.482136
4189,-3.771456,-38.48074
4190,-3.77132,-38.479211
4191,-3.772868,-38.478437
4192,-3.772621,-38.480681
4193,-3.771373,-38.474073
4194,-3.770454,-38.492224
4195,-3.770797,-38.493474
4196,-3.77244,-38.492922
4197,-3.772615,-38.492907
4198,-3.770402,-38.482583
4199,-3.774155,-38.46284
4201,-3.829021,-38.481545
4202,-3.827975,-38.48006
4203,-3.808409,-38.448985
4206,-3.82845,-38.464915
4207,-3.829089,-38.465416
4208,-3.82963,-38.464522
4209,-3.831786,-38.461876
4210,-3.833614,-38.484383
4211,-3.790818,-38.581031
4212,-3.790607,-38.580941
4213,-3.79226,-38.582342
4214,-3.793669,-38.583621
4215,-3.796807,-38.586556
4216,-3.797008,-38.586641
4219,-3.799532,-38.582928
4220,-3.799309,-38.582781
4223,-3.796384,-38.581226
4224,-3.796473,-38.580998
4226,-3.799027,-38.57879
4227,-3.799106,-38.579018
4228,-3.798038,-38.58497
4229,-3.800731,-38.576254
4230,-3.801342,-38.576345
4231,-3.801937,-38.575522
4232,-3.801997,-38.575824
4233,-3.791214,-38.578193
4234,-3.791524,-38.578123
4235,-3.793337,-38.578273
4236,-3.795431,-38.578349
4240,-3.800674,-38.582626
4241,-3.800759,-38.582471
4242,-3.800522,-38.580741
4243,-3.800363,-38.580657
4244,-3.704109,-38.589937
4245,-3.703861,-38.59007
4246,-3.705049,-38.588095
4247,-3.717748,-38.55654
4248,-3.718176,-38.554841
4249,-3.718194,-38.55511
4250,-3.721117,-38.545937
4251,-3.723766,-38.537723
4252,-3.722671,-38.55145
4253,-3.724645,-38.550001
4255,-3.714653,-38.545922
4256,-3.711614,-38.556839
4257,-3.702618,-38.581924
4258,-3.737668,-38.585849
4259,-3.737403,-38.574255
4260,-3.744222,-38.596282
4261,-3.817305,-38.581718
4262,-3.728911,-38.495902
4263,-3.82963,-38.589329
4264,-3.830761,-38.587827
4265,-3.831461,-38.58689
4269,-3.834093,-38.587023
4270,-3.834393,-38.587349
4271,-3.835455,-38.588076
4272,-3.835248,-38.588076
4273,-3.83669,-38.588963
4275,-3.836827,-38.590127
4276,-3.83682,-38.590292
4277,-3.835717,-38.591754
4278,-3.835696,-38.591927
4279,-3.834144,-38.592742
4280,-3.833753,-38.591416
4281,-3.833829,-38.591171
4282,-3.833992,-38.592557
4283,-3.835334,-38.589139
4284,-3.835309,-38.589305
4285,-3.833412,-38.587335
4286,-3.8324,-38.588643
4287,-3.8315,-38.589907
4288,-3.830438,-38.591357
4290,-3.82855,-38.590785
4294,-3.737222,-38.481164
4295,-3.826337,-38.559253
4296,-3.769878,-38.541576
4297,-3.826819,-38.554478
4298,-3.828018,-38.554814
4299,-3.831624,-38.552777
4300,-3.726987,-38.481613
4301,-3.721693,-38.473912
4303,-3.725562,-38.478926
4304,-3.726929,-38.476851
4305,-3.726839,-38.476863
4306,-3.72464,-38.477778
4307,-3.728036,-38.463444
4309,-3.727688,-38.46966
4315,-3.747342,-38.464141
4316,-3.746331,-38.480906
4317,-3.749197,-38.469363
4321,-3.811926,-38.609217
4322,-3.818871,-38.616149
4323,-3.819397,-38.616191
4324,-3.82361,-38.620284
4325,-3.824061,-38.621161
4326,-3.825878,-38.623004
4327,-3.825872,-38.622472
4329,-3.817168,-38.602048
4331,-3.818763,-38.607797
4332,-3.818602,-38.606666
4333,-3.817805,-38.606187
4334,-3.8176,-38.606151
4335,-3.816514,-38.605563
4337,-3.808937,-38.595163
4338,-3.809432,-38.594418
4339,-3.810652,-38.590308
4340,-3.808952,-38.584292
4341,-3.799159,-38.577754
4342,-3.799575,-38.576301
4343,-3.799731,-38.576224
4344,-3.795256,-38.578259
4345,-3.794209,-38.581888
4346,-3.746405,-38.491337
4347,-3.746246,-38.491478
4348,-3.746485,-38.493385
4349,-3.727576,-38.494981
4350,-3.740914,-38.499779
4353,-3.745839,-38.496162
4354,-3.75087,-38.502947
4355,-3.75138,-38.502761
4357,-3.741271,-38.529923
4358,-3.750302,-38.531172
4359,-3.753822,-38.52612
4360,-3.759522,-38.511566
4362,-3.800011,-38.605798
4363,-3.799951,-38.60552
4364,-3.79916,-38.605943
4365,-3.797471,-38.607992
4366,-3.797777,-38.609991
4367,-3.797974,-38.610207
4368,-3.797668,-38.608097
4369,-3.797314,-38.60654
4371,-3.793836,-38.610306
4372,-3.791351,-38.609654
4373,-3.792854,-38.61014
4374,-3.794988,-38.610825
4375,-3.800003,-38.600337
4376,-3.799046,-38.600489
4377,-3.800007,-38.597327
4379,-3.757242,-38.543954
4381,-3.751046,-38.55091
4382,-3.754336,-38.545728
4383,-3.752645,-38.547843
4385,-3.74706,-38.542117
4386,-3.755125,-38.54147
4388,-3.748326,-38.54587
4389,-3.757404,-38.53322
4390,-3.757173,-38.533015
4391,-3.757321,-38.51753
4392,-3.757205,-38.513453
4393,-3.75689,-38.5097
4394,-3.757053,-38.511636
4395,-3.7568,-38.508632
4396,-3.757409,-38.507881
4397,-3.772402,-38.471739
4398,-3.772226,-38.471364
4399,-3.768866,-38.490503
4400,-3.769423,-38.491737
4404,-3.788846,-38.489238
4406,-3.791414,-38.489228
4407,-3.73465,-38.521227
4408,-3.729463,-38.519358
4409,-3.723011,-38.536836
4410,-3.725597,-38.527938
4411,-3.723606,-38.519969
4412,-3.718303,-38.535226
4414,-3.787001,-38.630074
4415,-3.788873,-38.626266
4416,-3.785879,-38.623685
4417,-3.778544,-38.609559
4420,-3.795894,-38.61605
4421,-3.797034,-38.616105
4423,-3.724221,-38.524288
4424,-3.725306,-38.523958
4425,-3.765134,-38.529516
4426,-3.759165,-38.514851
4427,-3.784177,-38.582697
4428,-3.773657,-38.58372
4429,-3.774267,-38.58313
4430,-3.778058,-38.582243
4431,-3.778137,-38.582244
4432,-3.778658,-38.582383
4433,-3.778753,-38.582331
4435,-3.777281,-38.592373
4436,-3.7772,-38.592433
4438,-3.775292,-38.593486
4440,-3.774592,-38.593397
4441,-3.773049,-38.591525
4442,-3.773184,-38.591818
4443,-3.776582,-38.590977
4444,-3.781596,-38.585219
4445,-3.789656,-38.589164
4446,-3.787171,-38.588738
4447,-3.784731,-38.58816
4448,-3.780097,-38.586864
4449,-3.777149,-38.587598
4453,-3.795508,-38.585367
4454,-3.789753,-38.580035
4455,-3.787958,-38.579026
4456,-3.786936,-38.580102
4457,-3.79153,-38.584286
4458,-3.774736,-38.602952
4459,-3.771262,-38.589107
4460,-3.769176,-38.588568
4463,-3.771484,-38.590448
4467,-3.769234,-38.592398
4468,-3.767944,-38.593139
4471,-3.770657,-38.590345
4474,-3.765907,-38.587294
4475,-3.766753,-38.585689
4476,-3.770979,-38.580244
4477,-3.766038,-38.440929
4478,-3.757789,-38.445112
4479,-3.711378,-38.472377
4481,-3.759757,-38.591424
4482,-3.758974,-38.585295
4484,-3.763514,-38.590449
4486,-3.761096,-38.591448
4487,-3.760985,-38.591488
4488,-3.76127,-38.594426
4491,-3.764061,-38.59345
4493,-3.738005,-38.455221
4495,-3.768298,-38.491701
4496,-3.766875,-38.494064
4497,-3.727831,-38.494611
4498,-3.73775,-38.521782
4499,-3.769065,-38.581097
4500,-3.772615,-38.553151
4501,-3.778425,-38.563532
4503,-3.783566,-38.554025
4504,-3.813078,-38.501158
4505,-3.830392,-38.492696
4506,-3.832114,-38.492935
4507,-3.763125,-38.568428
4508,-3.765124,-38.564619
4509,-3.775431,-38.581139
4510,-3.773809,-38.578945
4511,-3.771927,-38.578419
4512,-3.771704,-38.576199
4513,-3.77465,-38.578089
4515,-3.76024,-38.571922
4516,-3.746935,-38.556628
4517,-3.750094,-38.559835
4518,-3.752162,-38.558128
4519,-3.747419,-38.564471
4520,-3.758547,-38.564887
4521,-3.756935,-38.563992
4522,-3.757117,-38.564015
4523,-3.75582,-38.563284
4524,-3.755013,-38.562684
4525,-3.754597,-38.562521
4527,-3.807859,-38.475293
4528,-3.807932,-38.467778
4529,-3.807995,-38.464855
4530,-3.807521,-38.462601
4531,-3.807637,-38.46259
4532,-3.805787,-38.464639
4533,-3.802001,-38.465751
4534,-3.801969,-38.465827
4535,-3.80633,-38.464018
4536,-3.801297,-38.465802
4538,-3.754901,-38.569654
4539,-3.754449,-38.575359
4540,-3.832367,-38.552995
4542,-3.728995,-38.53875
4543,-3.772286,-38.611069
4544,-3.771043,-38.609544
4545,-3.763395,-38.602495
4546,-3.767093,-38.609915
4547,-3.773484,-38.619645
4548,-3.774549,-38.6201
4549,-3.817901,-38.573385
4550,-3.817267,-38.57046
4552,-3.828036,-38.485461
4554,-3.826226,-38.485252
4556,-3.773448,-38.500442
4557,-3.822349,-38.560153
4558,-3.822162,-38.559852
4559,-3.823838,-38.561157
4560,-3.835463,-38.570674
4563,-3.837138,-38.571981
4564,-3.837368,-38.571802
4565,-3.836283,-38.573162
4566,-3.836377,-38.572891
4568,-3.83758,-38.574038
4569,-3.838709,-38.576757
4570,-3.838185,-38.578672
4571,-3.838405,-38.578485
4572,-3.837882,-38.579897
4573,-3.83823,-38.580342
4574,-3.839598,-38.580776
4575,-3.839824,-38.580759
4576,-3.840471,-38.578854
4578,-3.841131,-38.576791
4580,-3.841581,-38.575025
4581,-3.841466,-38.574943
4582,-3.843278,-38.567811
4584,-3.840697,-38.567705
4585,-3.823298,-38.562523
4586,-3.827113,-38.573335
4588,-3.824054,-38.559914
4589,-3.788413,-38.467642
4590,-3.793466,-38.458847
4591,-3.795134,-38.458809
4592,-3.79741,-38.469756
4593,-3.791235,-38.471978
4594,-3.817421,-38.556996
4595,-3.819641,-38.557674
4596,-3.80919,-38.569252
4597,-3.79054,-38.565021
4598,-3.795941,-38.481332
4599,-3.79575,-38.481303
4602,-3.804058,-38.488986
4603,-3.802179,-38.497462
4604,-3.803813,-38.498377
4605,-3.803964,-38.499456
4606,-3.803187,-38.499401
4607,-3.808257,-38.490225
4609,-3.801517,-38.481893
4610,-3.801351,-38.48196
4611,-3.801189,-38.487957
4612,-3.801573,-38.486667
4613,-3.801676,-38.485988
4617,-3.822574,-38.596155
4618,-3.82132,-38.595014
4619,-3.821828,-38.594296
4620,-3.82263,-38.593155
4621,-3.82331,-38.592191
4622,-3.822591,-38.591035
4626,-3.795531,-38.545038
4627,-3.794881,-38.547394
4628,-3.799926,-38.546501
4629,-3.798748,-38.505879
4630,-3.791107,-38.49914
4631,-3.7902,-38.499688
4632,-3.798371,-38.488409
4633,-3.79853,-38.488348
4635,-3.8001,-38.496881
4636,-3.799028,-38.497392
4637,-3.798216,-38.496781
4638,-3.79809,-38.494527
4639,-3.788493,-38.550508
4641,-3.787266,-38.550127
4642,-3.785904,-38.562683
4643,-3.778097,-38.551191
4644,-3.736742,-38.593911
4645,-3.73388,-38.589036
4646,-3.731564,-38.579229
4647,-3.747212,-38.595855
4648,-3.747405,-38.595759
4649,-3.746718,-38.589447
4650,-3.745985,-38.584746
4652,-3.795504,-38.516291
4653,-3.801367,-38.526516
4655,-3.728387,-38.585718
4656,-3.72771,-38.58789
4657,-3.727592,-38.588925
4659,-3.726964,-38.591039
4660,-3.726623,-38.591697
4661,-3.726111,-38.593453
4662,-3.725744,-38.595073
4663,-3.725395,-38.595803
4664,-3.724787,-38.597908
4665,-3.724383,-38.599325
4666,-3.736596,-38.600231
4669,-3.725301,-38.598418
4670,-3.720236,-38.590354
4671,-3.73249,-38.5844
4672,-3.733296,-38.584511
4673,-3.795754,-38.531052
4674,-3.793894,-38.530536
4675,-3.797995,-38.511407
4676,-3.798025,-38.511209
4677,-3.796926,-38.510686
4678,-3.796997,-38.508375
4679,-3.852694,-38.495756
4680,-3.787283,-38.484305
4682,-3.773785,-38.588774
4683,-3.728515,-38.538337
4684,-3.799173,-38.58069
4685,-3.713856,-38.567679
4686,-3.75355,-38.447008
4687,-3.790872,-38.52974
4688,-3.79414,-38.533107
4689,-3.792565,-38.531093
4690,-3.789325,-38.526381
4691,-3.786323,-38.519848
4694,-3.780118,-38.497728
4695,-3.780121,-38.49785
4696,-3.77389,-38.514487
4698,-3.714021,-38.59679
4699,-3.718147,-38.6003
4700,-3.721443,-38.597792
4701,-3.698699,-38.578863
4702,-3.697588,-38.581531
4703,-3.697363,-38.583235
4704,-3.695533,-38.584351
4705,-3.69526,-38.58575
4706,-3.694772,-38.58146
4707,-3.696291,-38.579182
4708,-3.697831,-38.578513
4709,-3.700383,-38.581616
4710,-3.701497,-38.581276
4711,-3.817616,-38.532417
4712,-3.817476,-38.532715
4713,-3.800527,-38.537139
4714,-3.722924,-38.52988
4715,-3.72281,-38.529809
4718,-3.722496,-38.530345
4721,-3.75673,-38.530777
4722,-3.73256,-38.526911
4723,-3.732392,-38.52685
4724,-3.73226,-38.526807
4725,-3.732109,-38.526757
4726,-3.731955,-38.526705
4727,-3.732515,-38.526741
4728,-3.732303,-38.526672
4729,-3.812836,-38.62896
4730,-3.822107,-38.621452
4731,-3.82244,-38.620854
4732,-3.822865,-38.62029
4735,-3.788485,-38.5861
4736,-3.830238,-38.521546
4737,-3.837338,-38.52179
4738,-3.850407,-38.504438
4739,-3.851052,-38.506154
4740,-3.8512,-38.50609
4741,-3.840125,-38.519728
4742,-3.841156,-38.512911
4743,-3.842411,-38.521228
4744,-3.820052,-38.508265
4745,-3.819929,-38.508323
4746,-3.822109,-38.511096
4747,-3.841097,-38.484861
4749,-3.857192,-38.486465
4750,-3.856313,-38.484013
4751,-3.851988,-38.484336
4752,-3.851576,-38.482835
4753,-3.850605,-38.480576
4754,-3.8497,-38.478541
4756,-3.848608,-38.494746
4759,-3.894328,-38.514081
4760,-3.891488,-38.517157
4761,-3.891689,-38.517306
4762,-3.867064,-38.520287
4763,-3.846836,-38.517767
4765,-3.847434,-38.527842
4766,-3.732192,-38.542682
4767,-3.735795,-38.539428
4769,-3.729241,-38.564803
4770,-3.730107,-38.569271
4771,-3.728354,-38.569048
4772,-3.725723,-38.5684
4773,-3.723536,-38.567936
4775,-3.722519,-38.564201
4776,-3.72449,-38.568051
4777,-3.711467,-38.559032
4778,-3.710302,-38.553019
4779,-3.710269,-38.552906
4781,-3.70918,-38.557136
4782,-3.709587,-38.558372
4783,-3.714789,-38.543452
4784,-3.721138,-38.542561
4785,-3.719186,-38.587395
4788,-3.72837,-38.580192
4794,-3.783598,-38.572189
4795,-3.785952,-38.574245
4798,-3.798069,-38.516863
4800,-3.799519,-38.517176
4802,-3.803188,-38.519274
4803,-3.804084,-38.518248
4807,-3.81562,-38.523161
4809,-3.818428,-38.524014
4812,-3.720396,-38.54817
4817,-3.746223,-38.479801
4818,-3.744166,-38.478524
4821,-3.776264,-38.48251
4822,-3.812794,-38.497004
4823,-3.812557,-38.497022
4824,-3.812647,-38.496175
4825,-3.812351,-38.495327
4826,-3.811767,-38.494201
4829,-3.814716,-38.492539
4830,-3.81487,-38.492676
4831,-3.81567,-38.494482
4832,-3.827328,-38.556325
4833,-3.766998,-38.548442
4834,-3.795412,-38.498643
4835,-3.809751,-38.491998
4836,-3.810165,-38.493572
4837,-3.810854,-38.495125
4838,-3.811909,-38.497001
4839,-3.827503,-38.506593
4841,-3.773303,-38.570382
4842,-3.828577,-38.530304
4843,-3.769657,-38.488483
4844,-3.721454,-38.545226
4845,-3.761502,-38.588155
4846,-3.753481,-38.520855
4847,-3.713425,-38.559657
4848,-3.713372,-38.559485
4850,-3.709705,-38.554667
4851,-3.709795,-38.554591
4852,-3.707547,-38.562288
4853,-3.707404,-38.562496
4854,-3.708673,-38.55823
4855,-3.708697,-38.558403
